,working_df_idx,original_samplename,chunk_id,filepath,primary_label,secondary_labels,matches_primary,matches_secondary,top_class
3228,596,52884-CSA35130,1,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,chaowl1
3229,596,52884-CSA35130,2,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,chaowl1
3230,596,52884-CSA35130,3,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,sporai
3231,596,52884-CSA35130,4,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,whtnig1
3232,596,52884-CSA35130,5,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,chaowl1
3233,596,52884-CSA35130,6,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,whtnig1
3234,596,52884-CSA35130,7,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,casspa
3235,596,52884-CSA35130,8,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,stbbit1
3236,596,52884-CSA35130,9,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,littin1
3237,596,52884-CSA35130,10,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,chaowl1
3238,596,52884-CSA35130,11,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,bufowl1
3239,596,52884-CSA35130,12,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,firecr1
3240,596,52884-CSA35130,13,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,smbani
3241,596,52884-CSA35130,14,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,corshe1
3242,596,52884-CSA35130,15,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,pelcor
3243,596,52884-CSA35130,16,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,corshe1
3244,596,52884-CSA35130,17,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,corshe1
3245,596,52884-CSA35130,18,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,yefgra1
3246,596,52884-CSA35130,19,/kaggle/input/birdclef-2025/train_audio/52884/CSA35130.ogg,52884,"[""''""]",False,False,gresku1
3247,597,52884-CSA35167,0,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,ltgdov1
3248,597,52884-CSA35167,1,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,mutswa
3249,597,52884-CSA35167,2,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,ltgdov1
3250,597,52884-CSA35167,3,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,latnig2
3251,597,52884-CSA35167,4,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,comrav
3252,597,52884-CSA35167,5,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,bicwre1
3253,597,52884-CSA35167,6,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,latnig2
3254,597,52884-CSA35167,7,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,papnig1
3255,597,52884-CSA35167,8,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,hoopit2
3256,597,52884-CSA35167,9,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,scrpih1
3257,597,52884-CSA35167,10,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,reuhar3
3258,597,52884-CSA35167,11,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,parcro1
3259,597,52884-CSA35167,12,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,comrav
3260,597,52884-CSA35167,13,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,latnig2
3261,597,52884-CSA35167,14,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,whnrob1
3262,597,52884-CSA35167,15,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,parcro1
3263,597,52884-CSA35167,16,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,comrav
3264,597,52884-CSA35167,17,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,pelcor
3265,597,52884-CSA35167,18,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,yellow2
3266,597,52884-CSA35167,19,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,spocra1
3267,597,52884-CSA35167,20,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,sprgro
3268,597,52884-CSA35167,21,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,chrshe
3269,597,52884-CSA35167,22,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,ocetur1
3270,597,52884-CSA35167,23,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,pelcor
3271,597,52884-CSA35167,24,/kaggle/input/birdclef-2025/train_audio/52884/CSA35167.ogg,52884,"[""''""]",False,False,manshe
3272,598,52884-CSA35176,0,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,lanwar
3273,598,52884-CSA35176,1,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,lanwar
3274,598,52884-CSA35176,2,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,lanwar
3275,598,52884-CSA35176,3,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,lanwar
3276,598,52884-CSA35176,4,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,lanwar
3277,598,52884-CSA35176,5,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,lanwar
3278,598,52884-CSA35176,6,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,lanwar
3279,598,52884-CSA35176,7,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,lanwar
3280,598,52884-CSA35176,8,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,lanwar
3281,598,52884-CSA35176,9,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,lanwar
3282,598,52884-CSA35176,10,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,lanwar
3283,598,52884-CSA35176,11,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,lanwar
3284,598,52884-CSA35176,12,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,lanwar
3285,598,52884-CSA35176,13,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,lanwar
3286,598,52884-CSA35176,14,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,eurgol
3287,598,52884-CSA35176,15,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,gryfly
3288,598,52884-CSA35176,16,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,sedwre
3289,598,52884-CSA35176,17,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,ibesee1
3290,598,52884-CSA35176,18,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,chispa
3291,598,52884-CSA35176,19,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,corshe1
3292,598,52884-CSA35176,20,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,corshe1
3293,598,52884-CSA35176,21,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,comrav
3294,598,52884-CSA35176,22,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,ibesee1
3295,598,52884-CSA35176,23,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,rudshe
3296,598,52884-CSA35176,24,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,rudshe
3297,598,52884-CSA35176,25,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,rudshe
3298,598,52884-CSA35176,26,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,pelcor
3299,598,52884-CSA35176,27,/kaggle/input/birdclef-2025/train_audio/52884/CSA35176.ogg,52884,"[""''""]",False,False,bushti
3300,599,52884-CSA35180,0,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,tawowl1
3301,599,52884-CSA35180,1,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,uraowl1
3302,599,52884-CSA35180,2,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,tawowl1
3303,599,52884-CSA35180,3,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,rufant4
3304,599,52884-CSA35180,4,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,blksco1
3305,599,52884-CSA35180,5,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,blawoo1
3306,599,52884-CSA35180,6,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,blksco1
3307,599,52884-CSA35180,7,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,tawowl1
3308,599,52884-CSA35180,8,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,grhowl
3309,599,52884-CSA35180,9,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,eueowl1
3310,599,52884-CSA35180,10,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,tawowl1
3311,599,52884-CSA35180,11,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,eueowl1
3312,599,52884-CSA35180,12,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,tawowl1
3313,599,52884-CSA35180,13,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,grgowl
3314,599,52884-CSA35180,14,/kaggle/input/birdclef-2025/train_audio/52884/CSA35180.ogg,52884,"[""''""]",False,False,whtspa
3315,600,52884-CSA35533,0,/kaggle/input/birdclef-2025/train_audio/52884/CSA35533.ogg,52884,"[""''""]",False,False,gwfgoo
3316,600,52884-CSA35533,1,/kaggle/input/birdclef-2025/train_audio/52884/CSA35533.ogg,52884,"[""''""]",False,False,plupig2
3317,600,52884-CSA35533,2,/kaggle/input/birdclef-2025/train_audio/52884/CSA35533.ogg,52884,"[""''""]",False,False,chrshe
3318,601,52884-CSA35537,0,/kaggle/input/birdclef-2025/train_audio/52884/CSA35537.ogg,52884,"[""''""]",False,False,spehum1
3319,601,52884-CSA35537,1,/kaggle/input/birdclef-2025/train_audio/52884/CSA35537.ogg,52884,"[""''""]",False,False,spehum1
3320,601,52884-CSA35537,2,/kaggle/input/birdclef-2025/train_audio/52884/CSA35537.ogg,52884,"[""''""]",False,False,spehum1
3321,601,52884-CSA35537,3,/kaggle/input/birdclef-2025/train_audio/52884/CSA35537.ogg,52884,"[""''""]",False,False,spehum1
3322,601,52884-CSA35537,4,/kaggle/input/birdclef-2025/train_audio/52884/CSA35537.ogg,52884,"[""''""]",False,False,spehum1
3323,602,52884-CSA35592,0,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,oceant1
3324,602,52884-CSA35592,1,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,whbant4
3325,602,52884-CSA35592,2,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,oceant1
3326,602,52884-CSA35592,3,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,dumant1
3327,602,52884-CSA35592,4,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,graela2
3328,602,52884-CSA35592,5,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,rubher
3329,602,52884-CSA35592,6,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,obfpar1
3330,602,52884-CSA35592,7,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,trogna1
3331,602,52884-CSA35592,8,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,dumant1
3332,602,52884-CSA35592,9,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,whltyr1
3333,602,52884-CSA35592,10,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,rubher
3334,602,52884-CSA35592,11,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,rubher
3335,602,52884-CSA35592,12,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,grhtan1
3336,602,52884-CSA35592,13,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,slafin1
3337,602,52884-CSA35592,14,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,truswa
3338,602,52884-CSA35592,15,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,truswa
3339,602,52884-CSA35592,16,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,hoocro1
3340,602,52884-CSA35592,17,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,rudshe
3341,602,52884-CSA35592,18,/kaggle/input/birdclef-2025/train_audio/52884/CSA35592.ogg,52884,"[""''""]",False,False,rossta2
3342,603,52884-CSA36342,0,/kaggle/input/birdclef-2025/train_audio/52884/CSA36342.ogg,52884,"[""''""]",False,False,ocetur1
3343,603,52884-CSA36342,1,/kaggle/input/birdclef-2025/train_audio/52884/CSA36342.ogg,52884,"[""''""]",False,False,grehor1
3344,603,52884-CSA36342,2,/kaggle/input/birdclef-2025/train_audio/52884/CSA36342.ogg,52884,"[""''""]",False,False,pelcor
3345,603,52884-CSA36342,3,/kaggle/input/birdclef-2025/train_audio/52884/CSA36342.ogg,52884,"[""''""]",False,False,pelcor
3346,603,52884-CSA36342,4,/kaggle/input/birdclef-2025/train_audio/52884/CSA36342.ogg,52884,"[""''""]",False,False,prbbar1
3347,603,52884-CSA36342,5,/kaggle/input/birdclef-2025/train_audio/52884/CSA36342.ogg,52884,"[""''""]",False,False,pelcor
3348,603,52884-CSA36342,6,/kaggle/input/birdclef-2025/train_audio/52884/CSA36342.ogg,52884,"[""''""]",False,False,vitpar1
3349,603,52884-CSA36342,7,/kaggle/input/birdclef-2025/train_audio/52884/CSA36342.ogg,52884,"[""''""]",False,False,siwgua1
3350,603,52884-CSA36342,8,/kaggle/input/birdclef-2025/train_audio/52884/CSA36342.ogg,52884,"[""''""]",False,False,grecor
3351,603,52884-CSA36342,9,/kaggle/input/birdclef-2025/train_audio/52884/CSA36342.ogg,52884,"[""''""]",False,False,pelcor
3352,603,52884-CSA36342,10,/kaggle/input/birdclef-2025/train_audio/52884/CSA36342.ogg,52884,"[""''""]",False,False,pelcor
3353,603,52884-CSA36342,11,/kaggle/input/birdclef-2025/train_audio/52884/CSA36342.ogg,52884,"[""''""]",False,False,sbmtan1
3354,603,52884-CSA36342,12,/kaggle/input/birdclef-2025/train_audio/52884/CSA36342.ogg,52884,"[""''""]",False,False,whtspa
3355,604,52884-CSA36344,0,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,comkin1
3356,604,52884-CSA36344,1,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,lotwoo1
3357,604,52884-CSA36344,2,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,lotwoo1
3358,604,52884-CSA36344,3,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,comkin1
3359,604,52884-CSA36344,4,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,yefpig1
3360,604,52884-CSA36344,5,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,comkin1
3361,604,52884-CSA36344,6,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,pelcor
3362,604,52884-CSA36344,7,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,ruther1
3363,604,52884-CSA36344,8,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,siwgua1
3364,604,52884-CSA36344,9,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,cubthr
3365,604,52884-CSA36344,10,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,cubthr
3366,604,52884-CSA36344,11,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,pelcor
3367,604,52884-CSA36344,12,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,pelcor
3368,604,52884-CSA36344,13,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,rossta2
3369,604,52884-CSA36344,14,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,spocra1
3370,604,52884-CSA36344,15,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,grgtan1
3371,604,52884-CSA36344,16,/kaggle/input/birdclef-2025/train_audio/52884/CSA36344.ogg,52884,"[""''""]",False,False,chrshe
3372,605,548639-CSA34185,0,/kaggle/input/birdclef-2025/train_audio/548639/CSA34185.ogg,548639,"[""''""]",False,False,lotman1
3373,606,548639-CSA34186,0,/kaggle/input/birdclef-2025/train_audio/548639/CSA34186.ogg,548639,"[""''""]",False,False,tawowl1
3374,607,548639-CSA34187,0,/kaggle/input/birdclef-2025/train_audio/548639/CSA34187.ogg,548639,"[""''""]",False,False,ortbun1
3375,607,548639-CSA34187,1,/kaggle/input/birdclef-2025/train_audio/548639/CSA34187.ogg,548639,"[""''""]",False,False,tawowl1
3376,608,548639-CSA34188,0,/kaggle/input/birdclef-2025/train_audio/548639/CSA34188.ogg,548639,"[""''""]",False,False,barowl28
3377,608,548639-CSA34188,1,/kaggle/input/birdclef-2025/train_audio/548639/CSA34188.ogg,548639,"[""''""]",False,False,barowl28
3378,609,548639-CSA34189,0,/kaggle/input/birdclef-2025/train_audio/548639/CSA34189.ogg,548639,"[""''""]",False,False,lotman1
3379,610,555086-XC882682,0,/kaggle/input/birdclef-2025/train_audio/555086/XC882682.ogg,555086,"[""''""]",False,False,gohman1
3380,610,555086-XC882682,1,/kaggle/input/birdclef-2025/train_audio/555086/XC882682.ogg,555086,"[""''""]",False,False,orfbar1
3381,610,555086-XC882682,2,/kaggle/input/birdclef-2025/train_audio/555086/XC882682.ogg,555086,"[""''""]",False,False,pllwar1
3382,610,555086-XC882682,3,/kaggle/input/birdclef-2025/train_audio/555086/XC882682.ogg,555086,"[""''""]",False,False,corcra
3383,610,555086-XC882682,4,/kaggle/input/birdclef-2025/train_audio/555086/XC882682.ogg,555086,"[""''""]",False,False,whtspa
3384,610,555086-XC882682,5,/kaggle/input/birdclef-2025/train_audio/555086/XC882682.ogg,555086,"[""''""]",False,False,corcra
3385,611,555086-XC882683,0,/kaggle/input/birdclef-2025/train_audio/555086/XC882683.ogg,555086,"[""''""]",False,False,latnig2
3386,611,555086-XC882683,1,/kaggle/input/birdclef-2025/train_audio/555086/XC882683.ogg,555086,"[""''""]",False,False,stnibi1
3387,611,555086-XC882683,2,/kaggle/input/birdclef-2025/train_audio/555086/XC882683.ogg,555086,"[""''""]",False,False,yebcuc
3388,611,555086-XC882683,3,/kaggle/input/birdclef-2025/train_audio/555086/XC882683.ogg,555086,"[""''""]",False,False,grefla3
3389,611,555086-XC882683,4,/kaggle/input/birdclef-2025/train_audio/555086/XC882683.ogg,555086,"[""''""]",False,False,afrgrp1
3390,611,555086-XC882683,5,/kaggle/input/birdclef-2025/train_audio/555086/XC882683.ogg,555086,"[""''""]",False,False,corbun1
3391,611,555086-XC882683,6,/kaggle/input/birdclef-2025/train_audio/555086/XC882683.ogg,555086,"[""''""]",False,False,arcwar1
3392,611,555086-XC882683,7,/kaggle/input/birdclef-2025/train_audio/555086/XC882683.ogg,555086,"[""''""]",False,False,wrlrus1
3393,611,555086-XC882683,8,/kaggle/input/birdclef-2025/train_audio/555086/XC882683.ogg,555086,"[""''""]",False,False,oripip1
3394,611,555086-XC882683,9,/kaggle/input/birdclef-2025/train_audio/555086/XC882683.ogg,555086,"[""''""]",False,False,norwat
3395,611,555086-XC882683,10,/kaggle/input/birdclef-2025/train_audio/555086/XC882683.ogg,555086,"[""''""]",False,False,yellow2
3396,611,555086-XC882683,11,/kaggle/input/birdclef-2025/train_audio/555086/XC882683.ogg,555086,"[""''""]",False,False,pbmtou1
3397,611,555086-XC882683,12,/kaggle/input/birdclef-2025/train_audio/555086/XC882683.ogg,555086,"[""''""]",False,False,souemt1
3398,612,555086-XC882684,0,/kaggle/input/birdclef-2025/train_audio/555086/XC882684.ogg,555086,"[""''""]",False,False,wsfrai1
3399,612,555086-XC882684,1,/kaggle/input/birdclef-2025/train_audio/555086/XC882684.ogg,555086,"[""''""]",False,False,forrai1
3400,612,555086-XC882684,2,/kaggle/input/birdclef-2025/train_audio/555086/XC882684.ogg,555086,"[""''""]",False,False,forrai1
3401,612,555086-XC882684,3,/kaggle/input/birdclef-2025/train_audio/555086/XC882684.ogg,555086,"[""''""]",False,False,whtspa
3402,612,555086-XC882684,4,/kaggle/input/birdclef-2025/train_audio/555086/XC882684.ogg,555086,"[""''""]",False,False,comsan
3403,613,555086-XC882685,0,/kaggle/input/birdclef-2025/train_audio/555086/XC882685.ogg,555086,"[""''""]",False,False,mallar3
3404,613,555086-XC882685,1,/kaggle/input/birdclef-2025/train_audio/555086/XC882685.ogg,555086,"[""''""]",False,False,tabsco1
3405,613,555086-XC882685,2,/kaggle/input/birdclef-2025/train_audio/555086/XC882685.ogg,555086,"[""''""]",False,False,putfru1
3406,613,555086-XC882685,3,/kaggle/input/birdclef-2025/train_audio/555086/XC882685.ogg,555086,"[""''""]",False,False,orfbar1
3407,613,555086-XC882685,4,/kaggle/input/birdclef-2025/train_audio/555086/XC882685.ogg,555086,"[""''""]",False,False,gilbar1
3408,613,555086-XC882685,5,/kaggle/input/birdclef-2025/train_audio/555086/XC882685.ogg,555086,"[""''""]",False,False,stnibi1
3409,613,555086-XC882685,6,/kaggle/input/birdclef-2025/train_audio/555086/XC882685.ogg,555086,"[""''""]",False,False,brofly1
3410,613,555086-XC882685,7,/kaggle/input/birdclef-2025/train_audio/555086/XC882685.ogg,555086,"[""''""]",False,False,whfant2
3411,613,555086-XC882685,8,/kaggle/input/birdclef-2025/train_audio/555086/XC882685.ogg,555086,"[""''""]",False,False,asbfly
3412,613,555086-XC882685,9,/kaggle/input/birdclef-2025/train_audio/555086/XC882685.ogg,555086,"[""''""]",False,False,mallar3
3413,614,555086-XC882686,0,/kaggle/input/birdclef-2025/train_audio/555086/XC882686.ogg,555086,"[""''""]",False,False,eurrol1
3414,614,555086-XC882686,1,/kaggle/input/birdclef-2025/train_audio/555086/XC882686.ogg,555086,"[""''""]",False,False,scbwre1
3415,614,555086-XC882686,2,/kaggle/input/birdclef-2025/train_audio/555086/XC882686.ogg,555086,"[""''""]",False,False,scbwre1
3416,614,555086-XC882686,3,/kaggle/input/birdclef-2025/train_audio/555086/XC882686.ogg,555086,"[""''""]",False,False,whtspa
3417,615,555086-XC882687,0,/kaggle/input/birdclef-2025/train_audio/555086/XC882687.ogg,555086,"[""''""]",False,False,loeowl
3418,615,555086-XC882687,1,/kaggle/input/birdclef-2025/train_audio/555086/XC882687.ogg,555086,"[""''""]",False,False,souemt1
3419,616,555086-XC882688,0,/kaggle/input/birdclef-2025/train_audio/555086/XC882688.ogg,555086,"[""''""]",False,False,orfbar1
3420,616,555086-XC882688,1,/kaggle/input/birdclef-2025/train_audio/555086/XC882688.ogg,555086,"[""''""]",False,False,gohman1
3421,616,555086-XC882688,2,/kaggle/input/birdclef-2025/train_audio/555086/XC882688.ogg,555086,"[""''""]",False,False,amewoo
3422,616,555086-XC882688,3,/kaggle/input/birdclef-2025/train_audio/555086/XC882688.ogg,555086,"[""''""]",False,False,soiwre1
3423,616,555086-XC882688,4,/kaggle/input/birdclef-2025/train_audio/555086/XC882688.ogg,555086,"[""''""]",False,False,mallar3
3424,617,555086-XC882689,0,/kaggle/input/birdclef-2025/train_audio/555086/XC882689.ogg,555086,"[""''""]",False,False,baispa
3425,617,555086-XC882689,1,/kaggle/input/birdclef-2025/train_audio/555086/XC882689.ogg,555086,"[""''""]",False,False,pllwar1
3426,617,555086-XC882689,2,/kaggle/input/birdclef-2025/train_audio/555086/XC882689.ogg,555086,"[""''""]",False,False,bbmtou1
3427,617,555086-XC882689,3,/kaggle/input/birdclef-2025/train_audio/555086/XC882689.ogg,555086,"[""''""]",False,False,whtspa
3428,617,555086-XC882689,4,/kaggle/input/birdclef-2025/train_audio/555086/XC882689.ogg,555086,"[""''""]",False,False,mallar3
3429,618,555086-XC882690,0,/kaggle/input/birdclef-2025/train_audio/555086/XC882690.ogg,555086,"[""''""]",False,False,casspa
